;Tag Type, Tag Name, Tag Description, Read Only, Data Source, Security Code, Alarmed, Data Logged, Native Type, Value Type, Min Analog, Max Analog, Initial Analog, Scale, Offset, DeadBand, Units, Off Label Digital, On Label Digital, Initial Digital, Length String, Initial String, Node Name, Address, Scan Class,  System Source Name, System Source Index, RIO Address, Element Size Block, Number Elements Block, Initial Block
A,Sucrose\HMI_P_62_01_01_FEEDBACK,P-62-01-01 RUNNING SPEED FEEDBACK,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,Sucrose,P620101_AOI.HMI_FeedbackSpeed,A,,,,,,
A,Sucrose\HTR_76_01_01_HIGH_TEMP,HIGH TEMPERATURE SP (DEGREES F *10),F,D,*,F,F,I,F,0,400,0,1,0,0,,,,,,,SUCROSE,HTR_76_01_01_HIGH_TEMP,A,,,,,,
A,Sucrose\HTR_76_01_01_LOW_TEMP,LOW TEMPERATURE SP (DEGREES F *10),F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,SUCROSE,HTR_76_01_01_LOW_TEMP,A,,,,,,
A,Sucrose\HTR_76_02_01_HIGH_TEMP,HIGH TEMPERATURE SP (DEGREES F *10),F,D,*,F,F,I,F,0,400,0,1,0,0,,,,,,,SUCROSE,HTR_76_02_01_HIGH_TEMP,A,,,,,,
A,Sucrose\HTR_76_02_01_LOW_TEMP,LOW TEMPERATURE SP (DEGREES F *10),F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,SUCROSE,HTR_76_02_01_LOW_TEMP,A,,,,,,
A,Sucrose\HTR_76_03_01_HIGH_TEMP,HIGH TEMPERATURE SP (DEGREES F *10),F,D,*,F,F,I,F,0,400,0,1,0,0,,,,,,,SUCROSE,HTR_76_03_01_HIGH_TEMP,A,,,,,,
A,Sucrose\HTR_76_03_01_LOW_TEMP,LOW TEMPERATURE SP (DEGREES F *10),F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,SUCROSE,HTR_76_03_01_LOW_TEMP,A,,,,,,
D,Sucrose\Integrity_Test_Active,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseFiltration.BIT_Logic[3].2,A,,,,,,
D,Sucrose\Integrity_Test_Failed,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseFiltration.BIT_Logic[3].3,A,,,,,,
D,Sucrose\KHS_REQUEST,KHS REQUEST FOR SUCROSE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,READ_FROM_SYSTEMS_3_4[0].0,A,,,,,,
D,Sucrose\LSH230101,SUCROSE TANK #1 HIGH LEVEL SWITCH,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,DI_E20_2.3,A,,,,,,
D,Sucrose\LSH230201,SUCROSE TANK #2 HIGH LEVEL SWITCH,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,DI_E20_2.4,A,,,,,,
D,Sucrose\LSH230301,SUCROSE TANK #3 HIGH LEVEL SWITCH,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,DI_E20_2.5,A,,,,,,
A,Sucrose\LT140101,CIP WATER TANK LEVEL TRANSMITTER,F,D,*,F,F,D,L,0,100,0,1,0,0,,,,,,,SUCROSE_CIP,AI_E20_0[0],A,,,,,,
A,Sucrose\LT610101,CIP RINSE RECOVERY TANK LEVEL TRANSMITTER,F,D,*,F,F,D,L,0,100,0,1,0,0,,,,,,,SUCROSE_CIP,AI_E20_0[1],A,,,,,,
A,Sucrose\LT610201,CIP CAUSTIC TANK LEVEL TRANSMITTER,F,D,*,F,F,D,L,0,100,0,1,0,0,,,,,,,SUCROSE_CIP,AI_E20_0[2],A,,,,,,
A,Sucrose\LT610301,CIP SANITIZER TANK LEVEL TRANSMITTER,F,D,*,F,F,D,L,0,100,0,1,0,0,,,,,,,SUCROSE_CIP,AI_E20_0[3],A,,,,,,
A,Sucrose\MANUAL_MODE,SYSTEM MANUAL MODE BITS,F,D,*,F,F,I,L,0,100,0,1,0,0,,,,,,,Sucrose,MANUAL_MODE,A,,,,,,
A,Sucrose\MANUAL_ON,SYSTEM MANUAL ON BITS,F,D,*,F,F,I,L,0,100,0,1,0,0,,,,,,,Sucrose,MANUAL_ON,A,,,,,,
D,Sucrose\MM_02A_2200,SV-13-01-01 SEAL WATER FOR P-23-01-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_02A_2200,A,,,,,,
D,Sucrose\MM_02A_2201,SV-13-01-02 SEAL WATER FOR P-23-01-02 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_02A_2201,A,,,,,,
D,Sucrose\MM_02A_2202,FV-23-03-10 CIP #2 RETURN BYPASS TO RECIRC MANIFOLD MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230310_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_02A_2203,BPV-23-01-01 BACK PRESSURE CONTROL VALVE FOR SUCROSE RECIRC MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,BPV230101_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_02A_2204,SPARE SV MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_02A_2204,A,,,,,,
D,Sucrose\MM_02A_2205,SPARE SV MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_02A_2205,A,,,,,,
D,Sucrose\MM_02A_2206,SPARE DISCRETE OUTPUT MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_02A_2206,A,,,,,,
D,Sucrose\MM_02A_2207,SPARE DISCRETE OUTPUT MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_02A_2207,A,,,,,,
D,Sucrose\MM_02A_2208,SPARE DISCRETE OUTPUT MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_02A_2208,A,,,,,,
D,Sucrose\MM_02A_2209,SPARE DISCRETE OUTPUT MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_02A_2209,A,,,,,,
D,Sucrose\MM_02A_2210,SPARE DISCRETE OUTPUT MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_02A_2210,A,,,,,,
D,Sucrose\MM_02A_2211,SPARE DISCRETE OUTPUT MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_02A_2211,A,,,,,,
D,Sucrose\MM_02A_2212,SPARE DISCRETE OUTPUT MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_02A_2212,A,,,,,,
D,Sucrose\MM_02A_2213,SPARE DISCRETE OUTPUT MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_02A_2213,A,,,,,,
D,Sucrose\MM_02A_2214,SPARE DISCRETE OUTPUT MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_02A_2214,A,,,,,,
D,Sucrose\MM_02A_2215,SPARE DISCRETE OUTPUT MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_02A_2215,A,,,,,,
D,Sucrose\MM_03A_1600,FCV-23-01-01 TANK FILL/UV VENT CONTROL VALVE FOR TK-23-01-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FCV230101_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_03A_1601,FCV-23-01-02 RECIRC/SPRAYBALL CONTROL VALVE FOR TK-23-01-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FCV230102_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_03A_1602,FCV-23-02-01 TANK FILL/UV VENT CONTROL VALVE FOR TK-23-02-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FCV230201_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_03A_1603,FCV-23-02-02 RECIRC/SPRAYBALL CONTROL VALVE FOR TK-23-02-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FCV230202_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_03A_1700,FCV-23-03-01 TANK FILL/UV VENT CONTROL VALVE FOR TK-23-03-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FCV230301_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_03A_1701,FCV-23-03-02 RECIRC/SPRAYBALL CONTROL VALVE FOR TK-23-03-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FCV230302_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_03A_1702,SPARE SV MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_03A_1702,A,,,,,,
D,Sucrose\MM_03A_1703,SPARE SV MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_03A_1703,A,,,,,,
D,Sucrose\MM_03B_1400,PSV-23-01-01 PRESSURE SAFETY VALVE FOR P-23-01-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,PSV230101_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_03B_1401,PSV-23-01-02 PRESSURE SAFETY VALVE FOR P-23-01-02 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,PSV230102_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_03B_1402,FV-62-01-06 CIP RETURN DRAIN VALVE FOR P-62-02-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV620106_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_03B_1403,FV-23-01-03 SUCROSE TANK OUTLET VALVE FOR TK-23-01-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230103_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_03B_1500,FV-23-02-03 SUCROSE TANK OUTLET VALVE FOR TK-23-02-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230203_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_03B_1501,FV-23-03-03 SUCROSE TANK OUTLET VALVE FOR TK-23-03-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230303_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_03B_1502,SPARE SV MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_03B_1502,A,,,,,,
D,Sucrose\MM_03B_1503,SPARE SV MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MM_03B_1503,A,,,,,,
D,Sucrose\MM_FV_23_00_06,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230006_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_23_00_07,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230007_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_23_01_01,SUCROSE SUPPLY VALVE TO TK-23-01-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230101_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_23_01_02,SUCROSE RECIRC VALVE TO TK-23-01-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230102_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_23_01_04,TK-23-01-01 OUTLET MANIFOLD VALVE TO P-23-01-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230104_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_23_01_05,TK-23-01-01 OUTLET MANIFOLD VALVE TO P-23-01-02 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230105_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_23_02_01,SUCROSE SUPPLY VALVE TO TK-23-02-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230201_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_23_02_02,SUCROSE RECIRC VALVE TO TK-23-02-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV230202_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_23_02_04,TK-23-02-01 OUTLET MANIFOLD VALVE TO P-23-01-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230204_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_23_02_05,TK-23-02-01 OUTLET MANIFOLD VALVE TO P-23-01-02 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230205_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_23_03_01,SUCROSE SUPPLY VALVE TO TK-23-03-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230301_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_23_03_02,SUCROSE RECIRC VALVE TO TK-23-03-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230302_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_23_03_04,TK-23-03-01 OUTLET MANIFOLD VALVE TO P-23-01-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230304_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_23_03_05,TK-23-03-01 OUTLET MANIFOLD VALVE TO P-23-01-02 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230305_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_23_03_06,DISCHARGE MANIFOLD DRAIN VALVE FOR P_23_01_01 PATH MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV230306_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_23_03_08,DISCHARGE MANIFOLD DRAIN VALVE FOR P_23_01_02 PATH MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV230308_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_23_04_04,SUCROSE DISTRIBUTION VALVE FROM P-23-01-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230404_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_23_04_05,SUCROSE DISTRIBUTION VALVE FROM P-23-01-02 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230405_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_61_01_01,CIP #2 SUPPLY VALVE TO TK-23-01-01 FILL MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV610101_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_61_01_02,CIP #2 SUPPLY VALVE TO TK-23-01-01 RECIRC MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV610102_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_61_02_01,CIP #2 SUPPLY VALVE TO TK-23-02-01 FILL MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV610201_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_61_02_02,CIP #2 SUPPLY VALVE TO TK-23-02-01 RECIRC MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV610202_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_61_03_01,CIP #2 SUPPLY VALVE TO TK-23-03-01 FILL MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV610301_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_61_03_02,CIP #2 SUPPLY VALVE TO TK-23-03-01 RECIRC MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV610302_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_61_04_01,CIP #2 SUPPLY VALVE TO TANK OUTLET MANIFOLD MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV610401_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_61_04_02,CIP #2 SUPPLY VALVE TO TANK OUTLET MANIFOLD MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV610402_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_61_04_04,CIP #2 SUPPLY VALVE TO TANK OUTLET MANIFOLD MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV610404_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_61_05_01,CIP SUPPLY TO RING MAIN MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV610501_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_62_01_01,CIP #3 RETURN VALVE FROM TANK FILL MANIFOLD MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV620101_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_62_01_02,CIP #2 RETURN VALVE FROM TANK RECIRC MANIFOLD MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV620102_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_62_01_03,CIP #2 RETURN VALVE FROM TK-23-01-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV620103_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_62_01_04,CIP #2 RETURN VALVE FROM TK-23-02-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV620104_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_62_01_05,CIP #2 RETURN VALVE FROM TK-23-03-01 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV620105_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_62_01_06,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV620106_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_62_04_01,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV620401_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_FV_62_04_02,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV620402_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_P_23_01_01,SUCROSE TRANSFER PUMP #1 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,P230101_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_P_23_01_02,SUCROSE TRANSFER PUMP #2 MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,P230102_AOI.HMI_MM,A,,,,,,
D,Sucrose\MM_P_62_01_01,CIP #2 RETURN PUMP MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,P620101_AOI.HMI_MM,A,,,,,,
D,Sucrose\MO_02A_2200,SV-13-01-01 SEAL WATER FOR P-23-01-01 MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,SV130101_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_02A_2201,SV-13-01-02 SEAL WATER FOR P-23-01-02 MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,SV130102_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_02A_2202,FV-23-03-10 CIP #2 RETURN BYPASS TO RECIRC MANIFOLD MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230310_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_02A_2203,BPV-23-01-01 BACK PRESSURE CONTROL VALVE FOR SUCROSE RECIRC MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,BPV230101_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_02A_2204,SPARE SV MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MO_02A_2204,A,,,,,,
D,Sucrose\MO_02A_2205,SPARE SV MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MO_02A_2205,A,,,,,,
D,Sucrose\MO_02A_2206,SPARE DISCRETE OUTPUT MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MO_02A_2206,A,,,,,,
D,Sucrose\MO_02A_2207,SPARE DISCRETE OUTPUT MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MO_02A_2207,A,,,,,,
D,Sucrose\MO_02A_2208,SPARE DISCRETE OUTPUT MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MO_02A_2208,A,,,,,,
D,Sucrose\MO_02A_2209,SPARE DISCRETE OUTPUT MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MO_02A_2209,A,,,,,,
D,Sucrose\MO_02A_2210,SPARE DISCRETE OUTPUT MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MO_02A_2210,A,,,,,,
D,Sucrose\MO_02A_2211,SPARE DISCRETE OUTPUT MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MO_02A_2211,A,,,,,,
D,Sucrose\MO_02A_2212,SPARE DISCRETE OUTPUT MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MO_02A_2212,A,,,,,,
D,Sucrose\MO_02A_2213,SPARE DISCRETE OUTPUT MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MO_02A_2213,A,,,,,,
D,Sucrose\MO_02A_2214,SPARE DISCRETE OUTPUT MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MO_02A_2214,A,,,,,,
D,Sucrose\MO_02A_2215,SPARE DISCRETE OUTPUT MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MO_02A_2215,A,,,,,,
D,Sucrose\MO_03A_1600,FCV-23-01-01 TANK FILL/UV VENT CONTROL VALVE FOR TK-23-01-01 MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FCV230101_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_03A_1601,FCV-23-01-02 RECIRC/SPRAYBALL CONTROL VALVE FOR TK-23-01-01 MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FCV230102_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_03A_1602,FCV-23-02-01 TANK FILL/UV VENT CONTROL VALVE FOR TK-23-02-01 MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FCV230201_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_03A_1603,FCV-23-02-02 RECIRC/SPRAYBALL CONTROL VALVE FOR TK-23-02-01 MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FCV230202_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_03A_1700,FCV-23-03-01 TANK FILL/UV VENT CONTROL VALVE FOR TK-23-03-01 MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FCV230301_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_03A_1701,FCV-23-03-02 RECIRC/SPRAYBALL CONTROL VALVE FOR TK-23-03-01 MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FCV230302_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_03A_1702,SPARE SV MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MO_03A_1702,A,,,,,,
D,Sucrose\MO_03A_1703,SPARE SV MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MO_03A_1703,A,,,,,,
D,Sucrose\MO_03B_1400,PSV-23-01-01 PRESSURE SAFETY VALVE FOR P-23-01-01 MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,PSV230101_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_03B_1401,PSV-23-01-02 PRESSURE SAFETY VALVE FOR P-23-01-02 MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,PSV230102_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_03B_1402,FV-62-01-06 CIP RETURN DRAIN VALVE FOR P-62-02-01 MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV620106_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_03B_1403,FV-23-01-03 SUCROSE TANK OUTLET VALVE FOR TK-23-01-01 MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230103_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_03B_1500,FV-23-02-03 SUCROSE TANK OUTLET VALVE FOR TK-23-02-01 MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230203_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_03B_1501,FV-23-03-03 SUCROSE TANK OUTLET VALVE FOR TK-23-03-01 MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230303_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_03B_1502,SPARE SV MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MO_03B_1502,A,,,,,,
D,Sucrose\MO_03B_1503,SPARE SV MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,MO_03B_1503,A,,,,,,
D,Sucrose\MO_FV_23_01_01,SUCROSE SUPPLY VALVE TO TK-23-01-01 MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230101_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_FV_23_01_01_LWR,SUCROSE SUPPLY VALVE TO TK-23-01-01 LOWER SEAT LIFT MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230101_AOI.HMI_LSL_MO,A,,,,,,
D,Sucrose\MO_FV_23_01_01_UPR,SUCROSE SUPPLY VALVE TO TK-23-01-01 UPPER SEAT LIFT MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230101_AOI.HMI_USL_MO,A,,,,,,
D,Sucrose\MO_FV_23_01_02,SUCROSE RECIRC VALVE TO TK-23-01-01 MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230102_AOI.HMI_MO,A,,,,,,
D,Sucrose\MO_FV_23_01_02_LWR,SUCROSE RECIRC VALVE TO TK-23-01-01 LOWER SEAT LIFT MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230102_AOI.HMI_LSL_MO,A,,,,,,
